utc,Program:Slide_Table.ST_Hi_LIM,Program:Slide_Table.ST_Lo_LIM,Program:Unwind.__l188bd99400000f83,Program:Unwind.__l3476a1aa16ce4f90,Program:Unwind.__l3476a1aa57a32631,Program:Unwind.__l3476a1aa6f52829f,Program:Unwind.__l3476a1aac24a9706,Program:Unwind.__l3476a1aadd243ecc,Program:Unwind.__l3476a1aafcc730f7
2019-04-12T10:56:04.072161,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:56:06.711312,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:56:09.234456,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:11.669596,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:14.268744,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:56:16.630879,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:56:19.189026,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:21.631165,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:56:24.269316,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:26.868465,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:29.385609,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:31.905753,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:34.349893,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:36.828035,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:39.306176,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:41.828321,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:56:44.393467,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:56:46.945613,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:49.430756,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:51.868895,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:54.388039,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:56.826179,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:56:59.466330,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:02.026476,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:04.468616,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:57:06.907755,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:09.466902,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:11.869039,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:14.349181,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:16.984332,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:19.428471,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:21.992618,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:57:24.552764,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:27.068908,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:57:29.587052,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:57:32.184201,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:34.664343,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:37.108483,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:39.708631,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:42.145771,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:44.705917,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:47.266064,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:57:49.828210,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:57:52.345354,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:54.866498,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:57.386642,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:57:59.906787,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:02.503935,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:04.944075,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:07.465219,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:58:09.985363,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:58:12.506507,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.648459434509277/
2019-04-12T10:58:14.864642,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:17.387786,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:19.906930,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:58:22.432075,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:25.029223,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:27.506365,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:29.904502,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:58:32.504651,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:58:34.984793,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:58:37.509937,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:39.989079,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:42.507223,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:44.985365,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:58:47.546511,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:49.991651,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:52.508795,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:58:55.067942,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:58:57.664090,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:59:00.104230,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:02.584371,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:05.028511,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:07.506653,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:59:10.024797,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:12.541941,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:15.027083,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:17.551228,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:59:20.103374,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:22.585515,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:25.103660,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:27.504797,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:29.941936,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:59:32.346074,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:34.908220,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:59:37.425364,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:59:39.907506,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:42.422650,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:59:44.826788,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:47.347932,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:49.863076,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:52.308216,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:54.861362,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T10:59:57.302501,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T10:59:59.742641,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:00:02.185780,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:04.741927,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:07.183066,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:09.626206,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:00:12.145350,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:00:14.783501,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:17.307645,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:19.780787,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:22.302931,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:24.828076,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:00:27.306217,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:29.823361,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:32.346506,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:34.783645,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:37.263787,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:39.784931,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:42.347078,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:00:44.865222,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:00:47.389366,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:49.827505,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:52.349650,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:00:54.820791,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:00:57.420940,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:00:59.989087,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:02.503230,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:04.865366,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:07.382510,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:09.868652,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:12.341793,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:14.902940,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:17.383082,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:19.905226,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:22.541377,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:25.026519,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:27.581665,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:30.059807,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:32.579951,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:35.020090,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:37.507233,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:40.062379,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:42.544521,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:45.024663,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:47.502804,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:50.099953,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:52.582095,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:01:55.062237,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:01:57.620383,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:00.102525,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:02.664671,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:05.179815,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:07.742962,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:10.340111,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:12.824253,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:15.305394,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:17.821538,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:20.299680,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.306309700012207/
2019-04-12T11:02:22.705818,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:25.142957,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:27.659101,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:30.142243,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:32.705390,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:35.105527,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:37.744678,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:40.260822,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:42.661959,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:45.222106,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:47.819254,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:50.305396,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:52.899545,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:02:55.427689,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:02:57.783824,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:00.263966,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:02.784110,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:05.264252,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:07.821398,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:10.300540,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:12.740680,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:15.223822,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:17.698963,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:20.264110,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:22.901261,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:25.383403,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.306309700012207/
2019-04-12T11:03:27.777540,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:30.301684,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:32.778826,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:35.337972,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:37.744110,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:40.338258,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:42.779398,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:45.300542,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:47.902691,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:03:50.339830,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:52.820972,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:55.421121,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:03:58.017269,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:04:00.463409,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:04:03.058558,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 9.867743492126465/
2019-04-12T11:04:05.502697,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
2019-04-12T11:04:08.020841,/7.75, 7.25, 0.0, 0.10000000149011612, 2.0, 1.0, 0.5, 0.5, 10.087026596069336/
