utc,Program:Metering_Roll.Unwind_Accel_comp,Program:Metering_Roll.Unwind_Decel_comp,Program:Metering_Roll.Unwind_Test_step_PCT,Program:Metering_Roll.Winder_Accel_comp,Program:Metering_Roll.Winder_Decel_comp,Program:Metering_Roll.Winder_Test_step_PCT,Program:Slide_Table.__l1e560c2ef90ef335,Program:Slide_Table.__l561eb9f75a963948,Program:Slide_Table.__l561eb9f78d689d49
2019-04-12T10:59:04.624488,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:07.106630,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:09.585772,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:12.145918,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:14.588058,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:17.146204,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:19.665348,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:22.188493,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:24.666635,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:27.102774,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:29.510912,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:31.951051,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:34.503197,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:37.025341,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:39.502483,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:42.024627,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:44.384762,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:46.944909,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:49.424051,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:51.904192,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:54.464339,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:56.863476,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:59:59.346618,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:01.783757,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:04.306902,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:06.782043,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:09.263185,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:11.742327,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:14.310474,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:16.861620,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:19.343762,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:21.781901,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:24.307046,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:26.863192,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:29.385336,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:31.906480,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:34.380622,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:36.782759,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:39.423910,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:41.941054,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:44.426197,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:46.984343,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:49.423482,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:51.901624,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:54.384766,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:56.944913,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:00:59.582063,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:02.064205,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:04.463343,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:06.944484,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:09.460628,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:11.860766,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:14.424912,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:16.906054,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:19.466201,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:22.104352,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:24.620495,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:27.142640,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:29.626782,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:32.140926,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:34.620067,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:37.100209,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:39.583351,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:42.179500,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:44.585637,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:47.141784,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:49.624926,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:52.145070,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:54.628212,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:57.184358,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:01:59.705502,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:02.299651,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:04.707788,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:07.224932,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:09.824081,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:12.385227,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:14.900371,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:17.421516,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:19.860655,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:22.340797,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:24.703932,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:27.222076,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:29.705218,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:32.260364,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:34.740506,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:37.303653,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:39.821797,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:42.300939,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:44.780080,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:47.384229,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:49.940376,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:52.460520,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:55.020666,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:57.378801,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:02:59.858943,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:02.425090,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:04.859229,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:07.347371,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:09.903517,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:12.346657,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:14.823799,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:17.300940,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:19.784082,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:22.344229,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:24.859373,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:27.339515,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:29.819656,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:32.299798,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:34.862945,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:37.342087,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:39.901233,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:42.344373,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:44.940521,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:47.499668,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:49.981810,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:52.418949,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:55.024098,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:03:57.577244,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:00.063386,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:02.579530,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:05.097674,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:07.618818,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:10.060958,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:12.657107,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:15.217253,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:17.820402,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:20.263542,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:22.663679,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:25.101818,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:27.621963,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:30.260113,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:32.745256,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:35.258399,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:37.703539,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:40.336690,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:42.821832,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:45.340976,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:47.859120,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:50.423267,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:52.898408,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:55.459555,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:04:57.942697,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:00.538845,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:02.941983,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:05.420125,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:07.901266,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:10.421411,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:12.861550,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:15.422697,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:17.938841,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:20.495987,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:22.977129,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:25.502273,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:28.056419,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:30.495559,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:33.020703,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:35.541847,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:38.137996,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:40.582136,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:43.177284,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:45.737431,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:48.260575,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:50.779719,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:53.379868,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:55.899012,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:05:58.497160,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:01.018305,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:03.579451,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:06.058593,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:08.498732,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:11.060879,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:13.581023,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:16.258176,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:18.775320,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:21.379469,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:23.855611,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:26.223746,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:28.694888,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:31.139027,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:33.778178,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:36.216318,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:38.779464,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:41.297608,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:43.735748,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:46.215890,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:48.615027,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:51.014164,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:53.418302,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:55.941446,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:06:58.499592,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:01.055738,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:03.497878,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:05.936018,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:08.415159,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:10.899302,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:13.379443,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:15.938590,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:18.419732,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:20.858871,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:23.377015,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:25.937162,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:28.459306,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:30.856443,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:33.340585,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:35.854729,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:38.338871,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:40.774010,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:43.177148,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:45.736294,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:48.253438,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:50.776582,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T11:07:53.255724,/7.5, -5.0, 0.0, 7.5, -5.0, 0.0, 0.0, 0.0, 0.0/
