utc,Unwind_DiamMeasMin_DC,Unwind_DiamMeasMin_in,Unwind_DiamMinEC_in,Unwind_DiamPresetVal_in,Unwind_DiamRate_inRev,Unwind_FR_Position_Feedback,Unwind_GearRatio,Unwind_IP_Output,Unwind_Jog_AccDec_Rate
2019-04-12T10:54:53.428121,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:54:55.989267,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:54:58.552414,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:01.068558,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:03.551700,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:06.147848,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:08.707995,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:11.188136,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:13.672278,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:16.191423,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:18.707566,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:21.226711,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:23.746855,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:26.151992,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:28.667136,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:31.230283,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:33.749427,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:36.265571,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:38.711711,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:41.149850,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:43.590990,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:46.147136,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:48.592276,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:50.992413,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:53.546559,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:56.072704,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:55:58.588848,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:01.108992,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:03.594134,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:06.186282,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:08.708426,/0.0, 0.0, 300.0, 616.0, 5.0, 5.701793670654297, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:11.189568,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:13.750715,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:16.188854,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:18.629994,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:21.145138,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:23.713285,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:26.310433,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:28.827577,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:31.430726,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:33.870866,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:36.350007,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:38.751145,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:41.350293,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:43.866437,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:46.424584,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:48.906726,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:51.312863,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:53.906012,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:56.266146,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:56:58.831293,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:01.468444,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:03.870581,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:06.310721,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:08.867867,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:11.347009,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:13.790149,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:16.465302,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:18.947444,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:21.544592,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:24.069737,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:26.548879,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:29.106025,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:31.630169,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:34.186315,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:36.550451,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:39.184601,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:41.667743,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:44.149885,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:46.709032,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:49.306180,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:51.826324,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:54.309466,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:56.827610,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:57:59.383757,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:01.946903,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:04.469047,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:06.909187,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:09.547338,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:11.984477,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:14.386615,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:16.943761,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:19.384901,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:21.947047,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:24.509194,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:27.028338,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:29.468477,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:31.982621,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:34.507766,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:37.062912,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:39.467049,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:42.026196,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:44.502337,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:47.068484,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:49.542626,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:51.942763,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:54.506909,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:57.024053,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:58:59.542197,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:02.026340,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:04.543484,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:07.028626,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:09.502767,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:12.061914,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:14.469051,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:17.068200,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:19.547342,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:22.106488,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:24.547628,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:27.024769,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:29.426907,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:31.904048,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:34.422193,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:36.906335,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:39.384476,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:41.941623,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:44.343760,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:46.826902,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:49.308044,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:51.826188,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:54.387334,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:56.822474,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T10:59:59.264613,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:01.706753,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:04.187895,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:06.706039,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:09.105176,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:11.661322,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:14.222469,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:16.746613,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:19.226755,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:21.707897,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:24.266043,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:26.745185,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:29.266329,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:31.823476,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:34.262615,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:36.741757,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:39.303904,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:41.825048,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:44.385194,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:46.866336,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:49.382480,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:51.824620,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:54.342764,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:56.903910,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:00:59.466057,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:01.981201,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:04.345336,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:06.826478,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:09.304619,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:11.743759,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:14.306906,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:16.820049,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:19.380196,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:22.020347,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:24.505489,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:27.023633,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:29.540777,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:32.062921,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:34.502061,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:36.981202,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:39.463344,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:42.062493,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:44.468631,/0.0, 0.0, 300.0, 616.0, 5.0, 5.671910285949707, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:47.022777,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:49.583923,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:52.060065,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:54.580209,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:57.066351,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:01:59.586495,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:02.106640,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:04.624784,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:07.142928,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:09.746077,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:12.339225,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:14.827367,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:17.380513,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:19.819653,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:22.259792,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:24.618927,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:27.181074,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:29.585211,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:32.141357,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:34.627500,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:37.227648,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:39.738792,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:42.182932,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:44.661074,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:47.338227,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:49.827369,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:52.342513,/0.0, 0.0, 300.0, 616.0, 5.0, 5.665933609008789, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:54.904659,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:57.304797,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:02:59.781938,/0.0, 0.0, 300.0, 616.0, 5.0, 5.695816993713379, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:03:02.338085,/0.0, 0.0, 300.0, 616.0, 5.0, 5.689840316772461, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:03:04.781224,/0.0, 0.0, 300.0, 616.0, 5.0, 5.683863639831543, 1.0, 3558.33349609375, 25.0/
2019-04-12T11:03:07.262366,/0.0, 0.0, 300.0, 616.0, 5.0, 5.677886962890625, 1.0, 3558.33349609375, 25.0/
